"","game","time","quarter","game_clock","shot_clock","entity","team","x","y","event_id","ndd","change_poss","play","location_id","def_pres","points","terminal_event","time_lapse","firstname","lastname","position_simple"
"1",2013110117,98398,1,675.56,24,172537,"h",46.88853,11.02848,21,10.4083240079179,1,2,"heave","open",0,FALSE,-0.799999999999955,"Deron","Williams","G"
"2",2013110117,99198,1,674.76,23.2,172537,"h",42.26108,11.64887,21,8.3257484589495,0,2,"heave","open",0,FALSE,-0.159999999999968,"Deron","Williams","G"
"3",2013110117,99358,1,674.6,23.0400000000001,172537,"h",41.44996,11.88701,21,7.79036042003834,0,2,"heave","open",0,FALSE,-0.920000000000073,"Deron","Williams","G"
"4",2013110117,100278,1,673.68,22.12,172537,"h",36.87506,13.75815,21,4.81615609755331,0,2,"heave","contested",0,FALSE,-1.03999999999996,"Deron","Williams","G"
"5",2013110117,101318,1,672.64,21.08,172537,"h",32.91451,16.13047,21,1.69073333184154,0,2,"heave","contested",0,FALSE,-0.67999999999995,"Deron","Williams","G"
"6",2013110117,101998,1,671.96,20.4000000000001,172537,"h",32.55346,17.08186,21,3.70538794945955,0,2,"heave","contested",0,FALSE,-0.240000000000009,"Deron","Williams","G"
"7",2013110117,102238,1,671.72,20.1600000000001,172537,"h",32.6638,17.16082,21,4.25932144503089,0,2,"heave","contested",0,FALSE,-0.759999999999991,"Deron","Williams","G"
"8",2013110117,102998,1,670.96,19.4000000000001,172537,"h",33.50387,16.97441,21,5.38191844398445,0,2,"heave","open",0,FALSE,-0.720000000000027,"Deron","Williams","G"
"9",2013110117,103718,1,670.24,18.6800000000001,172537,"h",33.16629,19.57069,21,4.78739845495442,0,2,"heave","contested",0,FALSE,-0.680000000000064,"Deron","Williams","G"
"10",2013110117,104397,1,669.56,18,172537,"h",30.05216,25.67239,21,1.11708610129211,0,2,"arc3","contested",0,FALSE,-0.519999999999982,"Deron","Williams","G"
"11",2013110117,104918,1,669.04,17.48,172537,"h",27.50587,30.88618,22,2.62796868803645,0,2,"long2","contested",0,FALSE,-0.439999999999941,"Deron","Williams","G"
"12",2013110117,105357,1,668.6,17.0400000000001,3501,"h",27.31804,17.49357,23,11.4571991593757,0,2,"long2","open",0,FALSE,-0.600000000000023,"Joe","Johnson","F"
"13",2013110117,105957,1,668,16.4400000000001,3501,"h",22.78325,14.68123,21,6.62761455080937,0,2,"long2","open",0,FALSE,-0.440000000000055,"Joe","Johnson","F"
"14",2013110117,106397,1,667.56,16,3501,"h",17.77343,16.07974,22,2.03495809865953,0,2,"long2","contested",0,FALSE,-0.279999999999973,"Joe","Johnson","F"
"15",2013110117,106677,1,667.28,15.72,3235,"h",18.94064,2.14375,23,11.8552422537247,0,2,"heave","open",0,FALSE,-1,"Paul","Pierce","F"
"16",2013110117,107677,1,666.28,14.72,3235,"h",15.50438,3.4955,21,3.0517271829736,0,2,"arc3","contested",0,FALSE,-0.639999999999986,"Paul","Pierce","F"
"17",2013110117,108317,1,665.64,14.08,3235,"h",12.83531,9.0601,21,5.00961117229671,0,2,"long2","open",0,FALSE,-0.960000000000036,"Paul","Pierce","F"
"18",2013110117,109277,1,664.68,13.12,3235,"h",11.87109,21.67447,25,4.78157462266354,0,2,"paint","open",0,FALSE,-0.719999999999914,"Paul","Pierce","F"
"19",2013110117,109997,1,663.96,12.4000000000001,172537,"h",27.27415,38.17968,23,16.2491923244234,0,2,"arc3","open",0,FALSE,-0.879999999999995,"Deron","Williams","G"
"20",2013110117,110877,1,663.08,11.5200000000001,172537,"h",25.87413,37.77929,3,4.74253408823806,0,2,"arc3","contested",3,TRUE,NA,"Deron","Williams","G"
"21",2013110117,117717,1,656.24,24,61849,"a",38.48339,2.35939,21,16.6346624731162,1,3,"heave","open",0,FALSE,-0.919999999999959,"Dwyane","Wade","G"
"22",2013110117,118637,1,655.32,23.08,61849,"a",28.0858,1.83213,21,12.2331769491739,0,3,"heave","open",0,FALSE,-0.680000000000064,"Dwyane","Wade","G"
"23",2013110117,119317,1,654.64,22.4,61849,"a",22.13418,2.76324,22,8.63713945846655,0,3,"heave","open",0,FALSE,-0.439999999999941,"Dwyane","Wade","G"
"24",2013110117,119757,1,654.2,21.96,226806,"a",29.28785,20.51674,23,13.6328816685578,0,3,"arc3","open",0,FALSE,-1.84000000000003,"Udonis","Haslem","F"
"25",2013110117,121597,1,652.36,20.12,226806,"a",26.04024,21.00638,22,9.10799705626874,0,3,"long2","open",0,FALSE,-0.399999999999977,"Udonis","Haslem","F"
"26",2013110117,121997,1,651.96,19.72,214152,"a",30.94248,40.13084,23,13.5486489765585,0,3,"heave","open",0,FALSE,-2.44000000000005,"LeBron","James","F"
"27",2013110117,124437,1,649.52,17.28,214152,"a",29.72645,38.49409,22,7.21245822563292,0,3,"heave","open",0,FALSE,-0.759999999999991,"LeBron","James","F"
"28",2013110117,125197,1,648.76,16.52,61849,"a",15.5856,3.55034,23,12.4830693346028,0,3,"arc3","open",0,FALSE,-2.03999999999996,"Dwyane","Wade","G"
"29",2013110117,127237,1,646.72,14.48,61849,"a",18.23519,6.65545,21,4.37348872157,0,3,"long2","open",0,FALSE,-0.639999999999986,"Dwyane","Wade","G"
"30",2013110117,127877,1,646.08,13.84,61849,"a",21.81291,12.81063,21,6.29607727080918,0,3,"long2","open",0,FALSE,-0.879999999999995,"Dwyane","Wade","G"
"31",2013110117,128757,1,645.2,12.96,61849,"a",22.11189,18.41206,3,4.16297423016286,0,3,"long2","open",2,TRUE,NA,"Dwyane","Wade","G"
"32",2013110117,134717,1,639.24,24,172537,"h",44.44672,41.61642,21,7.53939507908957,1,4,"heave","open",0,FALSE,-0.759999999999991,"Deron","Williams","G"
"33",2013110117,135477,1,638.48,23.24,172537,"h",39.09429,43.54314,21,7.61058806676593,0,4,"heave","open",0,FALSE,-1,"Deron","Williams","G"
"34",2013110117,136477,1,637.48,22.24,172537,"h",33.47156,44.60507,22,4.75581504621447,0,4,"heave","contested",0,FALSE,-0.960000000000036,"Deron","Williams","G"
"35",2013110117,137437,1,636.52,21.28,330047,"h",13.33234,37.91405,23,2.59794555096907,0,4,"long2","contested",0,FALSE,-1.27999999999997,"Brook","Lopez","C"
"36",2013110117,138717,1,635.24,20,330047,"h",9.17157,39.12296,21,2.77503315933341,0,4,"long2","contested",0,FALSE,-4.79999999999995,"Brook","Lopez","C"
"37",2013110117,161516,1,630.44,15.2,172537,"h",32.96697,31.32436,21,6.03886630062299,0,4,"heave","open",0,FALSE,-0.720000000000027,"Deron","Williams","G"
"38",2013110117,162236,1,629.72,14.48,172537,"h",33.54419,27.87406,21,4.84226624185412,0,4,"heave","contested",0,FALSE,-0.800000000000068,"Deron","Williams","G"
"39",2013110117,163036,1,628.92,13.6799999999999,172537,"h",35.92771,24.83129,21,6.83173485343218,0,4,"heave","open",0,FALSE,-2.4799999999999,"Deron","Williams","G"
"40",2013110117,165516,1,626.44,11.2,172537,"h",32.66346,32.64782,22,5.83481864695896,0,4,"heave","open",0,FALSE,-0.440000000000055,"Deron","Williams","G"
"41",2013110117,165956,1,626,10.76,3501,"h",12.88095,42.67271,23,7.03073525589608,0,4,"long2","open",0,FALSE,-2.12,"Joe","Johnson","F"
"42",2013110117,168077,1,623.88,8.63999999999999,3501,"h",15.64637,46.80242,21,3.47385483764074,0,4,"arc3","contested",0,FALSE,-0.759999999999991,"Joe","Johnson","F"
"43",2013110117,168837,1,623.12,7.88,3501,"h",17.15257,47.55096,22,3.71985172023026,0,4,"arc3","contested",0,FALSE,-0.440000000000055,"Joe","Johnson","F"
"44",2013110117,169277,1,622.68,7.43999999999994,2989,"h",27.71702,32.34693,23,7.89408498019245,0,4,"long2","open",0,FALSE,-0.559999999999945,"Kevin","Garnett","C"
"45",2013110117,169836,1,622.12,6.88,2989,"h",28.17379,32.51227,7,4.78035232218296,0,4,"arc3","contested",0,TRUE,NA,"Kevin","Garnett","C"
"46",2013110117,176916,1,615.04,24,61849,"a",43.94365,3.47524,21,13.0033987435362,1,5,"heave","open",0,FALSE,-0.919999999999959,"Dwyane","Wade","G"
"47",2013110117,177836,1,614.12,23.08,61849,"a",31.9063,1.89898,21,7.90064502478753,0,5,"heave","open",0,FALSE,-0.67999999999995,"Dwyane","Wade","G"
"48",2013110117,178516,1,613.44,22.4000000000001,61849,"a",24.6842,1.77595,22,8.69975228983561,0,5,"heave","open",0,FALSE,-0.360000000000014,"Dwyane","Wade","G"
"49",2013110117,178876,1,613.08,22.0400000000001,172631,"a",32.31468,14.58749,23,14.2243717100229,0,5,"heave","open",0,FALSE,-0.680000000000064,"Chris","Bosh","C"
"50",2013110117,179556,1,612.4,21.36,172631,"a",28.1685,17.35455,21,7.94082761135764,0,5,"arc3","open",0,FALSE,-0.799999999999955,"Chris","Bosh","C"
"51",2013110117,180356,1,611.6,20.5600000000001,172631,"a",24.91988,21.38639,4,5.03240838649847,0,5,"long2","open",0,TRUE,NA,"Chris","Bosh","C"
"52",2013110117,185836,1,606.12,24,172537,"h",39.32184,38.57665,21,8.37285307899882,1,6,"heave","open",0,FALSE,-0.600000000000023,"Deron","Williams","G"
"53",2013110117,186436,1,605.52,23.4,172537,"h",29.2669,37.18253,21,6.77750669955405,0,6,"heave","open",0,FALSE,-0.480000000000018,"Deron","Williams","G"
"54",2013110117,186916,1,605.04,22.92,172537,"h",20.29224,34.66828,21,3.28873671212822,0,6,"long2","contested",0,FALSE,-1.24000000000001,"Deron","Williams","G"
"55",2013110117,188156,1,603.8,21.6799999999999,172537,"h",5.35417,24.35855,3,2.24001667069689,0,6,"dunk","contested",2,TRUE,NA,"Deron","Williams","G"
"56",2013110117,193716,1,598.24,24,214152,"a",37.5023,12.076,21,6.78318007670444,1,7,"heave","open",0,FALSE,-1.03999999999996,"LeBron","James","F"
"57",2013110117,194756,1,597.2,22.96,214152,"a",22.28095,11.63647,7,4.70238250934566,0,7,"long2","open",0,TRUE,NA,"LeBron","James","F"
"58",2013110117,199075,1,592.88,24,172537,"h",27.33533,27.18113,25,4.19919318081462,1,8,"long2","open",0,FALSE,-0.480000000000018,"Deron","Williams","G"
"59",2013110117,199555,1,592.4,23.52,3501,"h",19.31655,46.95895,23,18.3138606704594,0,8,"arc3","open",0,FALSE,-0.399999999999977,"Joe","Johnson","F"
"60",2013110117,199955,1,592,23.12,3501,"h",15.44393,45.6277,21,11.9669885943164,0,8,"long2","open",0,FALSE,-0.600000000000023,"Joe","Johnson","F"
"61",2013110117,200555,1,591.4,22.52,3501,"h",13.85063,40.80488,21,1.80262467321958,0,8,"long2","contested",0,FALSE,-0.919999999999959,"Joe","Johnson","F"
"62",2013110117,201475,1,590.48,21.6,3501,"h",10.61197,31.74774,3,5.36588130868546,0,8,"paint","open",2,TRUE,NA,"Joe","Johnson","F"
"63",2013110117,207876,1,584.08,24,296572,"a",45.28551,6.71284,21,16.2070798071275,1,9,"heave","open",0,FALSE,-0.840000000000032,"Mario","Chalmers","G"
"64",2013110117,208715,1,583.24,23.16,296572,"a",37.17958,7.53657,22,10.8377878468302,0,9,"heave","open",0,FALSE,-0.519999999999982,"Mario","Chalmers","G"
"65",2013110117,209235,1,582.72,22.64,226806,"a",40.04653,25.71382,23,19.7108941924104,0,9,"heave","open",0,FALSE,-1.16000000000008,"Udonis","Haslem","F"
"66",2013110117,210395,1,581.56,21.4799999999999,226806,"a",31.8996,26.22424,22,12.4331668211804,0,9,"heave","open",0,FALSE,-0.239999999999895,"Udonis","Haslem","F"
"67",2013110117,210635,1,581.32,21.24,214152,"a",28.76789,37.96764,23,5.76100554539743,0,9,"heave","open",0,FALSE,-0.480000000000018,"LeBron","James","F"
"68",2013110117,211115,1,580.84,20.76,214152,"a",28.00352,36.43041,21,5.14890397480862,0,9,"arc3","open",0,FALSE,-1.72000000000003,"LeBron","James","F"
"69",2013110117,212835,1,579.12,19.04,214152,"a",28.89949,36.67793,22,6.34696509232563,0,9,"arc3","open",0,FALSE,-0.639999999999986,"LeBron","James","F"
"70",2013110117,213475,1,578.48,18.4,172631,"a",18.03514,12.07774,23,10.6083918857667,0,9,"long2","open",0,FALSE,-1.44000000000005,"Chris","Bosh","C"
"71",2013110117,214915,1,577.04,16.9599999999999,172631,"a",20.05887,12.26108,21,2.59053315535625,0,9,"long2","contested",0,FALSE,-0.67999999999995,"Chris","Bosh","C"
"72",2013110117,215595,1,576.36,16.28,172631,"a",18.48642,15.82689,21,2.23997427433887,0,9,"long2","contested",0,FALSE,-0.279999999999973,"Chris","Bosh","C"
"73",2013110117,215875,1,576.08,16,172631,"a",17.95582,18.19275,22,2.14304515491392,0,9,"paint","contested",0,FALSE,-0.120000000000005,"Chris","Bosh","C"
"74",2013110117,215995,1,575.96,15.88,226806,"a",22.88448,24.56361,23,5.49249197720853,0,9,"long2","open",0,FALSE,-1.60000000000002,"Udonis","Haslem","F"
"75",2013110117,217595,1,574.36,14.28,226806,"a",24.08917,24.47391,22,3.55887169411879,0,9,"long2","contested",0,FALSE,-0.32000000000005,"Udonis","Haslem","F"
"76",2013110117,217915,1,574.04,13.9599999999999,214152,"a",35.29744,32.49922,23,12.1332008212384,0,9,"heave","open",0,FALSE,-0.879999999999995,"LeBron","James","F"
"77",2013110117,218795,1,573.16,13.0799999999999,214152,"a",32.32885,26.30115,21,6.5037852905904,0,9,"heave","open",0,FALSE,-0.759999999999991,"LeBron","James","F"
"78",2013110117,219556,1,572.4,12.3199999999999,214152,"a",26.91766,17.26287,21,2.90450383179296,0,9,"long2","contested",0,FALSE,-0.720000000000027,"LeBron","James","F"
"79",2013110117,220276,1,571.68,11.5999999999999,214152,"a",18.71143,13.0514,21,3.26319916833159,0,9,"long2","contested",0,FALSE,-0.599999999999909,"LeBron","James","F"
"80",2013110117,220876,1,571.08,11,214152,"a",10.3029,13.47756,21,3.17714208876469,0,9,"long2","contested",0,FALSE,-0.520000000000095,"LeBron","James","F"
"81",2013110117,221395,1,570.56,10.4799999999999,214152,"a",4.79246999999999,17.04366,21,2.65037421412525,0,9,"paint","contested",0,FALSE,-0.3599999999999,"LeBron","James","F"
"82",2013110117,221755,1,570.2,10.12,214152,"a",2.22335,20.78432,22,2.00088999160374,0,9,"dunk","contested",0,FALSE,-0.32000000000005,"LeBron","James","F"
"83",2013110117,222075,1,569.88,9.79999999999995,172631,"a",3.02767,40.66866,23,6.48805301101186,0,9,"long2","open",0,FALSE,-0.399999999999977,"Chris","Bosh","C"
"84",2013110117,222475,1,569.48,9.39999999999998,172631,"a",3.44113,41.52366,22,3.73899560503887,0,9,"long2","contested",0,FALSE,-0.279999999999973,"Chris","Bosh","C"
"85",2013110117,222755,1,569.2,9.12,296572,"a",18.11649,46.17413,23,13.4838914775706,0,9,"arc3","open",0,FALSE,-0.879999999999995,"Mario","Chalmers","G"
"86",2013110117,223635,1,568.32,8.24000000000001,296572,"a",20.60337,44.04374,4,8.15168562329288,0,9,"arc3","open",0,TRUE,NA,"Mario","Chalmers","G"
"87",2013110117,278754,1,560.2,24,296572,"a",43.53558,11.48244,22,10.2172084626869,1,11,"heave","open",0,FALSE,-0.440000000000055,"Mario","Chalmers","G"
"88",2013110117,279194,1,559.76,23.5599999999999,172631,"a",21.28903,9.14404,23,2.6648582893092,0,11,"long2","contested",0,FALSE,-0.279999999999973,"Chris","Bosh","C"
"89",2013110117,279474,1,559.48,23.28,172631,"a",22.22315,8.25001,21,3.47293454705095,0,11,"arc3","contested",0,FALSE,-1.36000000000001,"Chris","Bosh","C"
"90",2013110117,280834,1,558.12,21.92,172631,"a",20.82276,8.29192,22,2.54137660971372,0,11,"long2","contested",0,FALSE,-0.279999999999973,"Chris","Bosh","C"
"91",2013110117,281114,1,557.84,21.64,296572,"a",9.41974999999999,2.32406,23,5.57028242609834,0,11,"corner3","open",0,FALSE,-0.280000000000086,"Mario","Chalmers","G"
"92",2013110117,281394,1,557.56,21.3599999999999,296572,"a",7.60375000000001,2.67214,21,4.19679880996218,0,11,"corner3","contested",0,FALSE,-0.559999999999945,"Mario","Chalmers","G"
"93",2013110117,281954,1,557,20.8,296572,"a",9.21930999999999,2.56489,21,5.80269077184886,0,11,"corner3","open",0,FALSE,-0.67999999999995,"Mario","Chalmers","G"
"94",2013110117,282634,1,556.32,20.12,296572,"a",15.31383,3.7707,21,5.73224412066514,0,11,"long2","open",0,FALSE,-0.480000000000018,"Mario","Chalmers","G"
"95",2013110117,283114,1,555.84,19.64,296572,"a",19.00777,5.386,22,6.90886436272995,0,11,"arc3","open",0,FALSE,-0.519999999999982,"Mario","Chalmers","G"
"96",2013110117,283634,1,555.32,19.12,61849,"a",31.66687,29.946,23,13.2970378380939,0,11,"heave","open",0,FALSE,-0.440000000000055,"Dwyane","Wade","G"
"97",2013110117,284074,1,554.88,18.6799999999999,61849,"a",28.15418,31.57953,21,8.1983363717586,0,11,"arc3","open",0,FALSE,-0.600000000000023,"Dwyane","Wade","G"
"98",2013110117,284674,1,554.28,18.0799999999999,61849,"a",22.39026,31.66391,21,3.593223236288,0,11,"long2","contested",0,FALSE,-1.27999999999997,"Dwyane","Wade","G"
"99",2013110117,285953,1,553,16.8,61849,"a",19.68665,23.06855,22,3.26054462292729,0,11,"long2","contested",0,FALSE,-4.44000000000005,"Dwyane","Wade","G"
"100",2013110117,306393,1,548.56,12.3599999999999,226806,"a",23.32796,34.77385,23,11.5588327551271,0,11,"long2","open",0,FALSE,-0.799999999999955,"Udonis","Haslem","F"
"101",2013110117,307194,1,547.76,11.5599999999999,226806,"a",24.5292,37.03911,21,10.8057267039658,0,11,"long2","open",0,FALSE,-0.639999999999986,"Udonis","Haslem","F"
"102",2013110117,307834,1,547.12,10.92,226806,"a",23.19915,39.04388,22,7.85552499919007,0,11,"long2","open",0,FALSE,-0.159999999999968,"Udonis","Haslem","F"
"103",2013110117,307994,1,546.96,10.76,61849,"a",21.48949,45.58041,23,6.34062720243037,0,11,"arc3","open",0,FALSE,-0.680000000000064,"Dwyane","Wade","G"
"104",2013110117,308674,1,546.28,10.0799999999999,61849,"a",24.48079,40.08736,22,4.78123419030066,0,11,"arc3","contested",0,FALSE,-0.0399999999999636,"Dwyane","Wade","G"
"105",2013110117,308714,1,546.24,10.04,226806,"a",23.72787,37.64632,23,3.05129329226149,0,11,"long2","contested",0,FALSE,-0.32000000000005,"Udonis","Haslem","F"
"106",2013110117,309034,1,545.92,9.71999999999991,226806,"a",25.31313,36.88626,22,4.8900495780411,0,11,"long2","open",0,FALSE,-0.0399999999999636,"Udonis","Haslem","F"
"107",2013110117,309074,1,545.88,9.67999999999995,61849,"a",25.20002,36.55827,23,4.73179354522152,0,11,"long2","open",0,FALSE,-0.279999999999973,"Dwyane","Wade","G"
"108",2013110117,309354,1,545.6,9.39999999999998,61849,"a",26.63548,34.50856,21,5.3767742192694,0,11,"long2","open",0,FALSE,-0.639999999999986,"Dwyane","Wade","G"
"109",2013110117,309994,1,544.96,8.75999999999999,61849,"a",28.33726,33.04072,21,5.18470761470693,0,11,"arc3","open",0,FALSE,-0.879999999999995,"Dwyane","Wade","G"
"110",2013110117,310874,1,544.08,7.88,61849,"a",22.59017,38.1616,21,3.41980073420952,0,11,"long2","contested",0,FALSE,-0.560000000000059,"Dwyane","Wade","G"
"111",2013110117,311434,1,543.52,7.31999999999994,61849,"a",16.23088,39.37026,21,3.11004884580612,0,11,"long2","contested",0,FALSE,-0.799999999999955,"Dwyane","Wade","G"
"112",2013110117,312233,1,542.72,6.51999999999998,61849,"a",8.59702,37.52981,4,3.24409557790765,0,11,"long2","contested",0,TRUE,NA,"Dwyane","Wade","G"
"113",2013110117,316313,1,538.64,24,3501,"h",45.08314,3.89493,23,21.9448470829692,1,12,"heave","open",0,FALSE,-0.639999999999986,"Joe","Johnson","F"
"114",2013110117,316953,1,538,23.36,3501,"h",32.89455,5.01433,21,14.5087828182794,0,12,"heave","open",0,FALSE,-0.919999999999959,"Joe","Johnson","F"
"115",2013110117,317873,1,537.08,22.4400000000001,3501,"h",22.1099,12.5876,21,4.00653097791593,0,12,"long2","open",0,FALSE,-0.360000000000014,"Joe","Johnson","F"
"116",2013110117,318233,1,536.72,22.08,3501,"h",19.39686,13.96379,22,1.8524766398797,0,12,"long2","contested",0,FALSE,-0.360000000000014,"Joe","Johnson","F"
"117",2013110117,318593,1,536.36,21.72,172537,"h",32.85164,13.59589,23,13.2405691001633,0,12,"heave","open",0,FALSE,-1.15999999999997,"Deron","Williams","G"
"118",2013110117,319753,1,535.2,20.5600000000001,172537,"h",27.15138,12.7078,22,3.94520810062029,0,12,"arc3","contested",0,FALSE,-0.32000000000005,"Deron","Williams","G"
"119",2013110117,320073,1,534.88,20.24,2989,"h",24.181,28.63566,23,13.1731259746387,0,12,"long2","open",0,FALSE,-0.799999999999955,"Kevin","Garnett","C"
"120",2013110117,320873,1,534.08,19.4400000000001,2989,"h",22.88288,26.85916,22,10.0831684105593,0,12,"long2","open",0,FALSE,-0.32000000000005,"Kevin","Garnett","C"
"121",2013110117,321193,1,533.76,19.12,3235,"h",24.92552,44.39804,23,6.50601547997698,0,12,"heave","open",0,FALSE,-0.439999999999941,"Paul","Pierce","F"
"122",2013110117,321633,1,533.32,18.6800000000001,3235,"h",23.18291,44.10043,22,3.12560879057185,0,12,"arc3","contested",0,FALSE,-0.400000000000091,"Paul","Pierce","F"
"123",2013110117,322033,1,532.92,18.28,2989,"h",24.34238,25.45331,23,6.65381907211941,0,12,"long2","open",0,FALSE,-1.19999999999993,"Kevin","Garnett","C"
"124",2013110117,323233,1,531.72,17.08,2989,"h",22.97757,26.89227,21,3.84641691305038,0,12,"long2","contested",0,FALSE,-1.24000000000001,"Kevin","Garnett","C"
"125",2013110117,324474,1,530.48,15.84,2989,"h",16.69069,23.72622,4,1.50420566695515,0,12,"paint","contested",0,TRUE,NA,"Kevin","Garnett","C"
"126",2013110117,330433,1,524.52,24,214152,"a",40.7808,9.28337,21,12.2200592673399,1,13,"heave","open",0,FALSE,-0.600000000000023,"LeBron","James","F"
"127",2013110117,331033,1,523.92,23.4,214152,"a",35.00083,14.69976,21,7.30075186825303,0,13,"heave","open",0,FALSE,-0.599999999999909,"LeBron","James","F"
"128",2013110117,331633,1,523.32,22.8000000000001,214152,"a",32.27999,21.79302,21,7.02571311455997,0,13,"heave","open",0,FALSE,-0.32000000000005,"LeBron","James","F"
"129",2013110117,331953,1,523,22.48,214152,"a",30.89569,25.08091,21,7.88836744738733,0,13,"arc3","open",0,FALSE,-0.799999999999955,"LeBron","James","F"
"130",2013110117,332753,1,522.2,21.6800000000001,214152,"a",29.858,30.62877,21,6.90694938612555,0,13,"arc3","open",0,FALSE,-0.840000000000032,"LeBron","James","F"
"131",2013110117,333593,1,521.36,20.84,214152,"a",22.79981,34.11479,21,2.992789794456,0,13,"long2","contested",0,FALSE,-0.600000000000023,"LeBron","James","F"
"132",2013110117,334193,1,520.76,20.24,214152,"a",20.0089,33.41558,21,2.43748191626112,0,13,"long2","contested",0,FALSE,-0.600000000000023,"LeBron","James","F"
"133",2013110117,334793,1,520.16,19.64,214152,"a",22.38753,31.2793,22,4.67401683262909,0,13,"long2","open",0,FALSE,-0.399999999999977,"LeBron","James","F"
"134",2013110117,335193,1,519.76,19.24,172631,"a",26.53896,11.01231,23,10.8555309518144,0,13,"arc3","open",0,FALSE,-0.720000000000027,"Chris","Bosh","C"
"135",2013110117,335913,1,519.04,18.52,172631,"a",25.76516,11.51326,4,5.68671229623936,0,13,"arc3","open",0,TRUE,NA,"Chris","Bosh","C"
"136",2013110117,338152,1,516.8,24,61849,"a",5.48678,27.93328,5,3.26280263535813,0,14,"dunk","open",0,FALSE,-0.0399999999999636,"Dwyane","Wade","G"
"137",2013110117,338192,1,516.76,23.96,61849,"a",5.70278999999999,27.81067,22,3.01231042507242,0,14,"dunk","open",0,FALSE,-1.27999999999997,"Dwyane","Wade","G"
"138",2013110117,339472,1,515.48,22.6800000000001,214152,"a",38.5259,35.12484,23,4.18125200729399,0,14,"heave","contested",0,FALSE,-1.20000000000005,"LeBron","James","F"
"139",2013110117,340672,1,514.28,21.48,214152,"a",35.93457,44.95615,21,7.62686925804422,0,14,"heave","open",0,FALSE,-1.03999999999996,"LeBron","James","F"
"140",2013110117,341713,1,513.24,20.4400000000001,214152,"a",29.29476,46.24614,7,5.09260527510231,0,14,"heave","open",0,TRUE,NA,"LeBron","James","F"
"141",2013110117,346633,1,508.32,24,3235,"h",37.52002,46.43172,23,15.5932775283614,1,15,"heave","open",0,FALSE,-0.560000000000002,"Paul","Pierce","F"
"142",2013110117,347193,1,507.76,23.44,3235,"h",27.37372,44.97543,21,13.3607277872315,0,15,"heave","open",0,FALSE,-0.599999999999966,"Paul","Pierce","F"
"143",2013110117,347793,1,507.16,22.84,3235,"h",18.17428,39.73368,21,5.8578165487492,0,15,"long2","open",0,FALSE,-1.36000000000001,"Paul","Pierce","F"
"144",2013110117,349153,1,505.8,21.48,3235,"h",5.48185,24.28713,7,1.31759505159969,0,15,"dunk","contested",0,TRUE,NA,"Paul","Pierce","F"
"145",2013110117,370312,1,502.64,24,226806,"a",21.63952,15.67272,23,12.0129859459545,1,16,"long2","open",0,FALSE,-0.879999999999995,"Udonis","Haslem","F"
"146",2013110117,371192,1,501.76,23.12,226806,"a",20.27593,15.80289,4,4.84778450722595,0,16,"long2","open",0,TRUE,NA,"Udonis","Haslem","F"
"147",2013110117,377432,1,495.52,24,172537,"h",43.28999,42.51695,21,10.6818001897667,1,17,"heave","open",0,FALSE,-0.71999999999997,"Deron","Williams","G"
"148",2013110117,378152,1,494.8,23.28,172537,"h",35.6266,44.90559,21,9.6082917268628,0,17,"heave","open",0,FALSE,-0.800000000000011,"Deron","Williams","G"
"149",2013110117,378952,1,494,22.48,172537,"h",28.71667,46.28847,21,6.32769719940833,0,17,"heave","open",0,FALSE,-0.720000000000027,"Deron","Williams","G"
"150",2013110117,379672,1,493.28,21.76,172537,"h",25.75979,45.87945,22,3.58473049565793,0,17,"heave","contested",0,FALSE,-0.519999999999982,"Deron","Williams","G"
"151",2013110117,380192,1,492.76,21.24,2989,"h",36.44914,22.44775,23,8.98455217083189,0,17,"heave","open",0,FALSE,-0.560000000000002,"Kevin","Garnett","C"
"152",2013110117,380752,1,492.2,20.68,2989,"h",36.23437,22.24277,25,5.48929527404019,0,17,"heave","open",0,FALSE,-1.19999999999999,"Kevin","Garnett","C"
"153",2013110117,381952,1,491,19.48,330047,"h",9.72215,27.49764,23,1.39216411475084,0,17,"paint","contested",0,FALSE,-0.560000000000002,"Brook","Lopez","C"
"154",2013110117,382512,1,490.44,18.92,330047,"h",4.82731,25.36237,3,0.833227507047145,0,17,"dunk","contested",2,TRUE,NA,"Brook","Lopez","C"
"155",2013110117,598426,1,480.52,24,296572,"a",41.81353,25.84407,21,6.89993044559146,1,18,"heave","open",0,FALSE,-0.919999999999959,"Mario","Chalmers","G"
"156",2013110117,599346,1,479.6,23.08,296572,"a",35.55213,30.52251,21,6.28543769407508,0,18,"heave","open",0,FALSE,-0.560000000000002,"Mario","Chalmers","G"
"157",2013110117,599906,1,479.04,22.52,296572,"a",30.85472,36.05467,21,7.65252116302856,0,18,"heave","open",0,FALSE,-0.600000000000023,"Mario","Chalmers","G"
"158",2013110117,600506,1,478.44,21.92,296572,"a",25.47737,39.418,21,6.24903446749975,0,18,"arc3","open",0,FALSE,-0.439999999999998,"Mario","Chalmers","G"
"159",2013110117,600946,1,478,21.48,296572,"a",20.17633,39.24985,21,4.44587545250651,0,18,"long2","open",0,FALSE,-1.95999999999998,"Mario","Chalmers","G"
"160",2013110117,602906,1,476.04,19.52,296572,"a",2.70184999999999,26.14071,7,4.01430436978812,0,18,"dunk","open",0,TRUE,NA,"Mario","Chalmers","G"
